Date,Volume,SMA_20,EMA_20,MACD,Signal_Line,RSI,%K,%D,BB_Mid,BB_Upper,BB_Lower,Std_Dev_20,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,+DI,-DI,ADX,Fib_23.6,Fib_38.2,Fib_61.8,sec_sentiment_score,news_sentiment_score
2020-10-29,7205400,145.89250106811522,144.66081841991846,-2.0147587604217563,-1.0626410796140626,16.258595205963616,0.0,0.0,145.89250106811522,153.1505792116738,138.63442292455665,3.6290390717792853,142.4749984741211,144.59500122070312,147.99500274658203,149.21500396728516,148.97000122070312,13.424920338208194,0.47645256878540737,37.17146093159715,140.64740100097657,142.78630010986328,146.2436986694336,0.38962159045427636,0.5859
2020-10-30,7364100,145.4360008239746,143.9416929142454,-2.3569952059770287,-1.321511904886656,12.480945966219252,0.0,0.0,145.4360008239746,153.68313458588747,137.18886706206175,4.123566880956431,140.55999755859375,143.3949966430664,147.99500274658203,149.21500396728516,151.5500030517578,8.369001793112734,0.4545408183040295,41.94192077648653,140.58627960205078,142.73685897827147,146.21313796997072,0.424219616356424,0.22895
2020-11-02,7088000,144.95900115966796,143.44153191683216,-2.472228796957836,-1.551655283300892,22.729881966169074,14.376715571593396,4.7922385238644605,144.95900115966796,153.61893656327038,136.29906575606554,4.3299677018012135,140.55999755859375,143.3949966430664,147.99500274658203,149.21500396728516,153.10000610351562,8.884492245429723,11.382378622610913,42.22296238152514,140.58627960205078,142.73685897827147,146.21313796997072,0.5284580518766651,-0.128
2020-11-03,6363000,144.57100143432618,142.97090982951482,-2.5494948673033093,-1.7512232001013757,22.81996737424916,12.647849816936278,9.00818846284322,144.57100143432618,153.66974654419366,135.4722563244587,4.549372554933738,140.55999755859375,143.3949966430664,147.8625030517578,149.21500396728516,152.25,13.815661157676415,10.905659406463222,42.46445040388727,140.58627960205078,142.73685897827147,146.21313796997072,0.5600504583860137,0.34
2020-11-04,10263500,144.14700088500976,142.63082259779765,-2.5091825048367298,-1.9028150610484467,27.932017650028698,20.83705315304183,15.953872847190496,144.14700088500976,153.38574434076529,134.90825742925423,4.619371727877765,140.55999755859375,143.3949966430664,147.76000213623047,149.21500396728516,152.9499969482422,17.059445211379686,10.271547188926116,44.22506425946172,140.58627960205078,142.73685897827147,146.21313796997072,0.5886002790395999,-0.2023
2020-11-05,8016200,143.69050064086915,142.35741039865843,-2.4202860752427284,-2.006309263887303,25.614031643655082,32.59523130283329,22.026711424270463,143.69050064086915,152.84433502566327,134.53666625607502,4.576917192397057,139.20999908447266,143.3949966430664,147.78000259399414,149.21500396728516,149.07000732421875,14.550941252492091,11.465150536086705,42.400647630421666,140.58627960205078,142.73685897827147,146.21313796997072,0.6140430186765031,-0.05362
2020-11-06,5942500,143.25450057983397,142.34718083688145,-2.1244233508896855,-2.0299320812877797,43.453498898782584,63.22258674794673,38.88495706794061,143.25450057983397,151.75585949381104,134.7531416658569,4.250679456988537,138.9699935913086,143.3949966430664,147.78000259399414,149.21500396728516,150.57000732421875,18.172413629655846,11.83020125957081,41.170517638345146,140.58627960205078,142.73685897827147,146.21313796997072,0.636499394579737,0.09506
2020-11-09,12351600,142.96650085449218,142.70268759823128,-1.5628849068150998,-1.936522646393244,53.9412573031376,100.0,65.27260601692667,142.96650085449218,150.58795373640558,135.34504797257878,3.8107264409567048,141.31999969482422,143.3949966430664,147.875,149.21500396728516,149.6699981689453,29.309569534055807,10.448117856164824,42.9048202846608,139.76500061035156,141.40750061035158,144.06250061035155,0.6871575127175682,0.24373999999999998
2020-11-10,7386500,142.96250076293944,143.2338600916661,-0.9296241481297614,-1.7351429467405475,60.362081474147324,100.0,87.74086224931557,142.96250076293944,150.57210943555475,135.35289209032413,3.8048043363076505,141.31999969482422,143.3949966430664,147.875,149.21500396728516,153.6199951171875,28.50156556901564,13.139177898168471,43.88567045425905,139.74612017822267,141.37693991088867,144.01305947875977,0.6988756065162698,0.39242
2020-11-11,6382400,142.94750061035157,143.66873084977007,-0.4611759291557007,-1.4803495432235783,56.692913977105825,95.70281283596321,98.5676042786544,142.94750061035157,150.5155379961005,135.37946322460263,3.784018692874475,141.42499542236328,143.3949966430664,147.875,149.21500396728516,154.50999450683594,27.424677558674354,14.317153267770097,44.22447977736841,139.74612017822267,141.37693991088867,144.01305947875977,0.7082109229963742,0.5411
2020-11-12,4710300,143.00300064086915,144.10980439281653,-0.04901648774691125,-1.194082932128245,57.405607493201494,100.0,98.5676042786544,143.00300064086915,150.71691162139413,135.28908966034416,3.856955490262495,143.34500122070312,143.3949966430664,148.01250076293945,149.21500396728516,153.02000427246094,24.15819760769774,14.7118864759887,42.405012165667195,139.75084118652345,141.38458154296876,144.02542211914061,0.7152841794408962,0.0
2020-11-13,5893500,143.09300003051757,144.66125101221346,0.40209364328086394,-0.8748476170464232,64.12576330328584,100.0,98.5676042786544,143.09300003051757,151.0939613004291,135.09203876060604,4.000480634955771,144.09500122070312,143.3949966430664,148.52250289916992,149.21500396728516,152.72000122070312,28.379333468750605,14.839321837705178,41.18284943220681,140.12843902587892,141.9957780456543,145.01421646118163,0.7202160931328496,0.802
2020-11-16,6266400,143.41949996948242,145.25065625900413,0.8267296924443883,-0.5345321551482609,68.22919978036586,100.0,100.0,143.41949996948242,152.13254660586952,134.7064533330953,4.3565233181935525,145.0,143.3949966430664,148.93000030517578,149.21500396728516,151.94000244140625,28.295482288707387,17.568206787109375,39.59793178793289,140.35264190673828,142.35868270874025,145.60132400512694,0.7233709505234445,-0.5719
2020-11-17,7297700,143.6595001220703,145.64107052991,1.0303422131001696,-0.22155728149857482,80.81885688318512,89.08297379687161,96.36099126562387,143.6595001220703,152.75949985994475,134.55950038419587,4.549999868937227,145.27999877929688,142.4749984741211,148.76250076293945,149.21500396728516,152.47000122070312,30.54467424963912,18.96469365629848,34.494271311796574,140.35264190673828,142.35868270874025,145.60132400512694,0.720944666035269,0.0
2020-11-18,6661000,143.8315002441406,145.8057300144126,1.020176306293223,0.02678943605978474,77.30682584692761,74.67241925005413,87.91846434897525,143.8315002441406,153.0818248858017,134.58117560247953,4.625162320830536,145.4749984741211,142.4749984741211,148.76250076293945,149.21500396728516,153.19000244140625,30.74075929966329,19.086439688811243,29.511716262815302,140.35264190673828,142.35868270874025,145.60132400512694,0.7169806252095969,0.0
2020-11-19,7987700,143.93450012207032,145.9328032882446,0.9822383861559558,0.21787922607901897,76.68971319336507,69.95947465312527,77.904955900017,143.93450012207032,153.2886507265409,134.58034951759973,4.677075302235297,148.11000061035156,142.4749984741211,148.76250076293945,149.21500396728516,154.13999938964844,32.35447951029155,20.088372437919016,24.775457942686177,140.35264190673828,142.35868270874025,145.60132400512694,0.7115995453294433,0.0
2020-11-20,6354900,143.9904998779297,145.9734887474929,0.8790992197665446,0.35012322481652414,71.31738695649592,63.64369818500809,69.42519736272916,143.9904998779297,153.39085399404098,134.5901457618184,4.700177058055648,148.44499969482422,142.4749984741211,148.76250076293945,149.21500396728516,156.0500030517578,32.430326928939564,11.539475080576599,27.288803934618613,140.35264190673828,142.35868270874025,145.60132400512694,0.7049221436778221,0.4939
2020-11-23,7318300,143.9854995727539,145.77315602079713,0.589641039012264,0.3980267876556721,63.23310215788817,39.03927035080518,57.54748106297952,143.9854995727539,153.38600599030795,134.58499315519984,4.700253208777031,147.1699981689453,142.4749984741211,148.76250076293945,149.21500396728516,157.3800048828125,27.251471622554952,11.497546239679632,29.3520252810302,140.35264190673828,142.35868270874025,145.60132400512694,0.6783191809242972,0.0
2020-11-24,11034800,144.02149963378906,145.59190260140574,0.35613800806220297,0.3896490317369783,61.526554522390036,37.060381538122854,46.58111669131205,144.02149963378906,153.41404511873327,134.62895414884485,4.696272742472107,147.1699981689453,142.4749984741211,148.34250259399414,149.21500396728516,156.5,25.02807503516069,14.029211736927394,29.589521570731836,140.35264190673828,142.35868270874025,145.60132400512694,0.6676636650169498,0.3818
